FT,newEvent,basicEvent,discard,same_as,family,quant1,quant2,quant3,quant4,quant5,method,truncate,support.lower,support.upper,degree.freedom,criteria,comments,addpercentiles,addp1,addq1,basicEventR,expertID
3,NA,FT3-1030Bill2,FALSE,NA,gamma,0.001,100,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT31030Bill2,Exp24
3,NA,FT3-1030Bill3,FALSE,NA,beta,0.05,0.5,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,Ok,0,NA,NA,FT31030Bill3,Exp24
3,NA,FT3-1030Bill4,FALSE,NA,beta,5e-5,2e-4,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,Ok,0,NA,NA,FT31030Bill4,Exp24
3,NA,FT3-1031,FALSE,NA,beta,1e-9,1e-6,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,OK  revisited after focusing only on FT1031 and not below events,0,NA,NA,FT31031,Exp9
3,NA,FT3-10310,FALSE,FT310301,beta,0.001,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310310,Exp15
3,NA,FT3-10304,FALSE,FT310313,beta,1e-9,2e-4,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310304,Exp17
3,NA,FT3-10305,FALSE,FT310314,beta,1e-9,0.001,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310305,Exp17
3,NA,FT3-10306,FALSE,FT3103150,beta,1e-9,2e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310306,Exp17
3,NA,FT3-103061,FALSE,FT3103151,beta,1e-9,1e-6,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3103061,Exp17
3,NA,FT3-10310,FALSE,NA,beta,1e-9,1e-6,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310310,Exp17
3,NA,FT3-103061,FALSE,FT3103151,beta,1e-6,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3103061,Exp21
3,NA,FT3-10310,TRUE,NA,beta,1e-5,2e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310310,Exp21
3,NA,FT3-10310,FALSE,NA,beta,1e-5,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310310,Exp21
3,NA,FT3-10310,FALSE,NA,beta,0.01,0.1,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310310,Exp12
3,NA,FT3-10310,FALSE,NA,beta,5e-5,5e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310310,Exp13
3,NA,FT3-10310,FALSE,NA,beta,0.001,0.2,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310310,Exp14
3,NA,FT3-10311,FALSE,FT310302,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT310311,Exp15
3,NA,FT3-10311,FALSE,FT310302,constant,0.9,0.9,0.9,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT310311,Exp19
3,NA,FT3-10311,FALSE,NA,beta,2e-4,0.15,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310311,Exp17
3,NA,FT3-10311,FALSE,NA,beta,1e-5,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310311,Exp21
3,NA,FT3-10311,FALSE,NA,beta,0.8,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310311,Exp13
3,NA,FT3-10311,FALSE,NA,beta,0.001,0.5,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310311,Exp14
3,NA,FT3-10312,FALSE,FT310303,beta,1e-8,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310312,Exp15
3,NA,FT3-10312,TRUE,NA,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310312,Exp17
3,NA,FT3-10312,TRUE,NA,beta,1e-8,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310312,Exp17
3,NA,FT3-10312,TRUE,NA,beta,1e-8,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310312,Exp17
3,NA,FT3-10312,FALSE,NA,beta,1e-8,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310312,Exp17
3,NA,FT3-10312,FALSE,NA,beta,0.01,0.999,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310312,Exp21
3,NA,FT3-10312,FALSE,FT310303,beta,0.001,0.01,0.3,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310312,Exp12
3,NA,FT3-10312,FALSE,NA,beta,1e-5,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310312,Exp13
3,NA,FT3-10312,FALSE,NA,beta,0.001,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310312,Exp14
3,NA,FT3-10312-withInt,FALSE,FT310303-withInt,beta,1e-4,0.001,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310312withInt,Exp19
3,NA,FT3-10312-woInt,FALSE,FT310303-woInt,beta,0.01,0.1,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310312woInt,Exp19
3,NA,FT3-10313,FALSE,FT310304,beta,1e-8,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310313,Exp15
3,NA,FT3-10313,FALSE,FT310304,constant,0,0,0,0,0,constant,NA,NA,NA,NA,NA,KRH: Discovered 251114,0,NA,NA,FT310313,Exp16
3,NA,FT3-10313,FALSE,NA,beta,1e-9,2e-4,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310313,Exp17
3,NA,FT3-10313,FALSE,NA,beta,1e-5,2e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310313,Exp21
3,NA,FT3-10313a,FALSE,FT310304a,beta,1e-5,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT310313a,Exp13
3,NA,FT3-10313,FALSE,NA,beta,1e-10,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310313,Exp14
3,NA,FT3-10313b,FALSE,FT310304b ,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310313b,Exp13
3,NA,FT3-10314,TRUE,FT310305,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310314,Exp15
3,NA,FT3-10314,FALSE,FT310305,beta,0.01,0.5,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT310314,Exp15
3,NA,FT3-10314,FALSE,FT310305,beta,0.01,0.1,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310314,Exp19
3,NA,FT3-10314,FALSE,NA,beta,1e-9,0.001,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT310314,Exp17
3,NA,FT3-10314,FALSE,NA,beta,1e-4,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT310314,Exp21
3,NA,FT3-10314,FALSE,NA,beta,1e-4,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT310314,Exp14
3,NA,FT3-103150,TRUE,FT3103060,beta,1e-8,1e-4,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103150,Exp15
3,NA,FT3-103150,FALSE,FT3103060,beta,1e-5,0.1,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT3103150,Exp15
3,NA,FT3-103150,FALSE,NA,beta,1e-9,2e-7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3103150,Exp17
3,NA,FT3-103150,FALSE,NA,beta,1e-5,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103150,Exp14
3,NA,FT3-103151,FALSE,FT3103061,beta,1e-5,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103151,Exp15
3,NA,FT3-103151,FALSE,NA,beta,1e-9,1e-6,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3103151,Exp17
3,NA,FT3-103151,FALSE,NA,beta,1e-6,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3103151,Exp21
3,NA,FT3-103151,FALSE,NA,beta,1e-8,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3103151,Exp14
3,NA,FT3-11000,FALSE,NA,beta,0.01,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311000,Exp15
3,NA,FT3-11000,FALSE,NA,beta,0.98,0.99,0.999,0.9999,0.99999,dec,0,NA,NA,NA,SS,,0,NA,NA,FT311000,Exp20
3,NA,FT3-11000,FALSE,NA,beta,1e-7,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311000,Exp14
3,NA,FT3-11000,FALSE,NA,beta,0.05,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311000 ,Exp13
3,NA,FT3-11001,FALSE,NA,beta,1e-9,1e-6,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT311001,Exp9
3,NA,FT3-11001,FALSE,NA,beta,1e-7,1e-6,5e-6,1e-5,5e-5,tert,0,NA,NA,NA,SS,,0,NA,NA,FT311001,Exp20
3,NA,FT3-11001,FALSE,NA,beta,1e-9,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311001,Exp14
3,NA,FT3-11010,FALSE,NA,beta,1e-9,1e-6,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT311010,Exp9
3,NA,FT3-11010,FALSE,FT311001,beta,1e-7,1e-6,5e-6,1e-5,5e-5,tert,0,NA,NA,NA,SS,,0,NA,NA,FT311010,Exp20
3,NA,FT3-11010,FALSE,NA,beta,1e-7,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311010,Exp14
3,NA,FT3-1110,FALSE,NA,beta,1e-6,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31110,Exp15
3,NA,FT3-1110,FALSE,NA,beta,1e-7,1e-6,5e-6,1e-5,5e-5,tert,0,NA,NA,NA,SS,,0,NA,NA,FT31110,Exp20
3,NA,FT3-1110,FALSE,FT31110M ,beta,0.45,0.55,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31110,Exp13
3,NA,FT3-1110,FALSE,NA,beta,1e-7,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31110,Exp14
3,NA,FT3-1110F,FALSE,FT31110M ,beta,0.45,0.55,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31110F,Exp13
3,NA,FT3-1110F,FALSE,FT311010,beta,1e-7,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT31110F,Exp14
3,NA,FT3-1110M,FALSE,FT311001,beta,1e-9,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31110M,Exp14
3,NA,FT3-1110M,FALSE,NA,beta,0.45,0.55,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31110M ,Exp13
3,NA,FT3-1111,FALSE,NA,beta,1e-6,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31111,Exp15
3,NA,FT3-1111,FALSE,NA,beta,2e-7,2e-6,6e-6,1e-5,1e-4,dec,0,NA,NA,NA,SS,,0,NA,NA,FT31111,Exp20
3,NA,FT3-1111,FALSE,FT31111M ,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31111,Exp13
3,NA,FT3-1111,FALSE,FT31111F,beta,1e-5,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31111,Exp14
3,NA,FT3-1111F,FALSE,FT31111M ,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31111F,Exp13
3,NA,FT3-1111F,FALSE,NA,beta,1e-5,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT31111F,Exp14
3,NA,FT3-1111M,FALSE,NA,beta,1e-6,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT31111M,Exp14
3,NA,FT3-1111M,FALSE,NA,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31111M ,Exp13
3,NA,FT3-1112,FALSE,NA,beta,1e-6,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31112,Exp15
3,NA,FT3-1112,FALSE,FT31112M ,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31112,Exp13
3,NA,FT3-1112,FALSE,NA,beta,1e-4,0.1,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31112,Exp14
3,NA,FT3-1112F,FALSE,FT31112M ,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31112F,Exp13
3,NA,FT3-1112F,FALSE,NA,beta,1e-5,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31112F,Exp14
3,NA,FT3-1112M,FALSE,NA,beta,1e-6,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31112M,Exp14
3,NA,FT3-1112M,FALSE,NA,beta,0.001,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31112M ,Exp13
3,NA,FT3-111F,FALSE,NA,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3111F,Exp15
3,NA,FT3-111M,FALSE,NA,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3111M,Exp15
3,NA,FT3-1120000,FALSE,NA,beta,1e-5,0.025,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120000,Exp15
3,NA,FT3-1120000,FALSE,NA,beta,1e-9,0.1,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120000,Exp17
3,NA,FT3-1120000,FALSE,FT30210000 ,beta,1e-4,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120000,Exp13
3,NA,FT3-1120000,FALSE,NA,beta,0.001,0.5,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok!,0,NA,NA,FT31120000,Exp14
3,NA,FT3-1120001,FALSE,NA,beta,1e-6,0.001,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT31120001,Exp15
3,NA,FT3-1120001,FALSE,FT30210001,beta,1e-4,0.01,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120001,Exp19
3,NA,FT3-1120001,FALSE,NA,beta,1e-12,1e-8,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120001,Exp17
3,NA,FT3-1120001,FALSE,FT30210001 ,beta,1e-5,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120001,Exp13
3,NA,FT3-1120001,FALSE,NA,beta,1e-11,1e-6,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok keep this one!,0,NA,NA,FT31120001,Exp14
3,NA,FT3-112001,FALSE,FT3021001,beta,1e-9,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112001,Exp15
3,NA,FT3-112001,FALSE,FT3021010,lognormal,1e-13,1e-11,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3112001,Exp19
3,NA,FT3-112001,FALSE,NA,beta,1e-12,1e-8,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3112001,Exp17
3,NA,FT3-112001,FALSE,NA,beta,1e-6,0.1,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3112001,Exp21
3,NA,FT3-112001,FALSE,FT3021001 ,beta,1e-4,0.01,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112001,Exp13
3,NA,FT3-112001,FALSE,NA,beta,1e-8,1e-5,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112001,Exp14
3,NA,FT3-112002,FALSE,NA,beta,1e-8,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112002,Exp15
3,NA,FT3-112002,FALSE,NA,beta,1e-7,2e-6,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3112002,Exp17
3,NA,FT3-112002,FALSE,NA,beta,0.5,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3112002,Exp21
3,NA,FT3-112002,FALSE,NA,beta,1e-6,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112002,Exp14
3,NA,FT3-112002,FALSE,NA,beta,0.05,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,OK,0,NA,NA,FT3112002 ,Exp13
3,NA,FT3-1120030a,FALSE,NA,beta,1e-4,0.05,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120030a,Exp15
3,NA,FT3-1120030a,FALSE,NA,beta,0.3,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120030a,Exp17
3,NA,FT3-1120030a,FALSE,NA,beta,0.5,0.9,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31120030a,Exp21
3,NA,FT3-1120030a,FALSE,FT30210040a,beta,0.9,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120030a,Exp13
3,NA,FT3-1120030a,FALSE,NA,beta,1e-5,0.1,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120030a,Exp14
3,NA,FT3-1120030b,FALSE,NA,beta,1e-5,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120030b,Exp15
3,NA,FT3-1120030b,FALSE,NA,beta,1e-9,2e-6,0.86,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120030b,Exp17
3,NA,FT3-1120030b,FALSE,NA,beta,0.001,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31120030b,Exp21
3,NA,FT3-1120030b,FALSE,FT30210040b,beta,1e-5,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120030b,Exp13
3,NA,FT3-1120030b,FALSE,NA,beta,1e-9,1e-6,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120030b,Exp14
3,NA,FT3-11200310,TRUE,NA,beta,1e-6,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311200310,Exp15
3,NA,FT3-11200310,FALSE,NA,beta,0.001,0.1,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT311200310,Exp15
3,NA,FT3-11200310,FALSE,NA,beta,1e-8,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT311200310,Exp17
3,NA,FT3-11200310,FALSE,NA,beta,0.01,0.2,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT311200310,Exp21
3,NA,FT3-11200310,FALSE,NA,beta,0.001,0.9,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311200310,Exp14
3,NA,FT3-11200311,TRUE,NA,beta,1e-4,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311200311,Exp15
3,NA,FT3-11200311,FALSE,NA,beta,0.001,0.1,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT311200311,Exp15
3,NA,FT3-11200311,FALSE,NA,beta,0.5,0.9,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT311200311,Exp17
3,NA,FT3-11200311,FALSE,NA,beta,0.5,0.95,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT311200311,Exp21
3,NA,FT3-11200311,FALSE,FT302100411 ,beta,0.75,0.85,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311200311,Exp13
3,NA,FT3-11200311,FALSE,NA,beta,0.005,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311200311,Exp14
3,NA,FT3-11200312,TRUE,NA,beta,1e-5,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311200312,Exp15
3,NA,FT3-11200312,FALSE,NA,beta,0.01,0.2,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT311200312,Exp15
3,NA,FT3-11200312,FALSE,NA,beta,0.05,0.1,0.2,0.3,0.5,tert,0,NA,NA,NA,SS,,0,NA,NA,FT311200312,Exp20
3,NA,FT3-11200312,TRUE,NA,beta,0.1,0.9,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT311200312,Exp17
3,NA,FT3-11200312,FALSE,NA,beta,0.25,0.9,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT311200312,Exp17
3,NA,FT3-11200312,FALSE,NA,beta,0.001,0.1,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT311200312,Exp21
3,NA,FT3-11200312,FALSE,FT302100412 ,beta,0.25,0.75,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311200312,Exp13
3,NA,FT3-11200312,FALSE,NA,beta,0.1,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311200312,Exp14
3,NA,FT3-112010,FALSE,NA,beta,1e-8,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112010,Exp15
3,NA,FT3-112010,FALSE,FT3021010,lognormal,1e-13,1e-11,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3112010,Exp19
3,NA,FT3-112010,FALSE,FT3021010,beta,1e-9,1e-8,1e-7,1e-6,5e-6,tert,0,NA,NA,NA,SS,,0,NA,NA,FT3112010,Exp20
3,NA,FT3-112010,FALSE,NA,beta,1e-12,1e-8,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3112010,Exp17
3,NA,FT3-112010,FALSE,NA,beta,0.001,0.2,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3112010,Exp21
3,NA,FT3-112010,FALSE,NA,beta,1e-8,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112010,Exp14
3,NA,FT3-112010,FALSE,NA,beta,0.3,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112010 ,Exp13
3,NA,FT3-112011,FALSE,NA,beta,1e-9,1e-4,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112011,Exp15
3,NA,FT3-112011,FALSE,NA,beta,1e-7,2e-6,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3112011,Exp17
3,NA,FT3-112011,FALSE,FT3112002,beta,0.5,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3112011,Exp21
3,NA,FT3-112011,FALSE,NA,beta,1e-6,0.9,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112011,Exp14
3,NA,FT3-112011,FALSE,NA,beta,0.05,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3112011 ,Exp13
3,NA,FT3-1120120,FALSE,NA,beta,1e-6,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120120,Exp15
3,NA,FT3-1120120,FALSE,FT30210130,beta,0.2,0.25,0.6,0.7,0.8,tert,0,NA,NA,NA,SS,,0,NA,NA,FT31120120,Exp20
3,NA,FT3-1120120,FALSE,NA,beta,1e-8,1e-4,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120120,Exp17
3,NA,FT3-1120120,FALSE,NA,beta,0.2,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31120120,Exp21
3,NA,FT3-1120120,FALSE,FT30210130 ,beta,1e-4,0.002,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120120,Exp13
3,NA,FT3-1120120,FALSE,NA,beta,1e-7,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31120120,Exp14
3,NA,FT3-1120121,FALSE,NA,beta,1e-9,2e-5,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31120121,Exp17
3,NA,FT3-1120121,FALSE,NA,beta,0.01,0.2,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31120121,Exp21
3,NA,FT3-11201210,FALSE,NA,beta,1e-7,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311201210,Exp14
3,NA,FT3-11201210,FALSE,NA,beta,1e-7,1e-5,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311201210,Exp15
3,NA,FT3-11210,FALSE,NA,beta,0.1,0.6,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311210,Exp15
3,NA,FT3-11210,TRUE,NA,beta,0.01,0.65,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT311210,Exp17
3,NA,FT3-11210,FALSE,NA,beta,0.4,0.7,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT311210,Exp17
3,NA,FT3-11210,FALSE,NA,beta,0.1,0.8,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT311210,Exp21
3,NA,FT3-11210,FALSE,NA,beta,0.01,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT311210,Exp14
